Best Gospel Album By A Choir Or Chorus,b'Having Church',b'The Southern California Community Choir'
Best Latin Pop Performance,b'Por Que Te Tengo Que Olvidar?',b'Jose Feliciano'
Best Tropical Latin Performance,b'Lambada Timbales',b'Tito Puente'
Best Mexican-American Performance,b'Soy De San Luis',b'Texas Tornados'
Best Traditional Blues Recording,b'Live At San Quentin',b'B.B. King'
Best Contemporary Blues Recording,b'Family Style',b'Vaughan Brothers'
Best Traditional Folk Recording,b'On Praying Ground',b'Doc Watson'
Best Contemporary Folk Recording,b'Steady On',b'Shawn Colvin'
Best Reggae Recording,b'Time Will Tell - A Tribute To Bob Marley',b'Bunny Wailer'
Best Polka Recording,b"When It's Polka Time At Your House",b'Jimmy Sturr'
Best Recording For Children,b'The Little Mermaid',b'(Various Artists)'
Best Comedy Recording,b'P.D.Q. Bach: Oedipus Tex And Other Choral Calamities',b'Peter Schickele'
Best Spoken Word Or Non-Musical Recording,b'Gracie - A Love Story',b'George Burns'
Best Musical Cast Show Album,b'Les Miserables - The Complete Symphonic Recording',b'Garry Morris & Cast Members'
Best Instrumental Composition,b'Change Of Heart',"b'Pat Metheny, Dave Holland & Roy Haynes'"
Best Instrumental Composition Written For A Motion Picture Or For Television,b'Glory',b'James Horner & The Boys Choir of Harlem'
Best Song Written Specifically For A Motion Picture Or For Television,b'Under The Sea (From The Little Mermaid)',"b'Alan Menken, composer. Howard Ashman, lyricist (Various Artists)'"
Best Music Video - Short Form,b'Opposites Attract',b'Paula Abdul'
Best Music Video - Long Form,b"Please Hammer Don't Hurt 'Em - The Movie",b'M.C. Hammer'
Best Arrangement On An Instrumental,b'Birdland',b'Quincy Jones'
Best Instrumental Arrangement Accompanying Vocal(s),b'The Places You Find Love',b'Siedah Garrett & Chaka Khan'
Best Engineered Recording - Non-Classical,b'Back On The Block',b'Quincy Jones'
Producer Of The Year (Non-Classical),b'Quincy Jones',b'Quincy Jones'
Best Album Package,b'Days Of Open Hand',b'Suzanne Vega'
Best Album Notes,b'Brownie - The Complete Emarcy Recordings Of Clifford Brown',b'Clifford Brown'
Best Historical Album,b'Robert Johnson - The Complete Recordings',b'Robert Johnson'
Best Classical Album,b'Ives: Sym. No. 2; Gong On The Hook And Ladder; Central Park In The Dark; The Unanswered Question',"b'Leonard Bernstein, conductor'"
Best Orchestral Performance,b'Shostakovich: Symphonies Nos. 1 & 7',"b'Leonard Bernstein, conductor'"
Best Opera Recording,b'Wagner: Das Rheingold',"b'James Levine, conductor, Kurt Moll, James Morris, Christa Ludwig, Siegfried Jerusalem, Jan Hendrick Rootering, Ekkehard Wlaschiha, Heinz Zednik'"
Best Choral Performance (Other Than Opera),b"Walton: Belshazzar's Feast/Bernstein: Chichester Psalms; Missa Brevis","b'Robert Shaw, conductor'"
"Best Classical Performance, Instrumental Soloist (With Orchestra)",b'Shostakovich: Violin Concerto No. 1 In A Minor/Glazunov: Violin Concerto In A Minor',b'Itzhak Perlman'
"Best Classical Performance, Instrumental Soloist (Without Orchestra)",b'The Last Recording',b'Vladimir Horowitz'
Best Chamber Music Or Other Small Ensemble Performance,b'Brahms: The Three Violin Sonatas',b'Itzhak Perlman & Daniel Barenboim'
Best Classical Vocal Performance,"b'Carreras, Domingo, Pavarotti In Concert'","b'Jose Carreras, Placido Domingo & Luciano Pavarotti'"
Best Contemporary Composition,b'Bernstein: Arias & Barcarolles',"b'William Sharp, Judy Kaye, Michael Barret & Steve Blier'"
Best Engineered Recording - Classical,b'Rachmaninoff: Vespers',b'Robert Shaw conductor; Robert Shaw Festival Singers'
Classical Producer Of The Year,b'Adam Stern',b'Adam Stern'
Record Of The Year,b'Unforgettable',b'Natalie Cole (With Nat "King" Cole)'
Album Of The Year,b'Unforgettable With Love',b'Natalie Cole'
Song Of The Year,b'Unforgettable',"b'Irving Gordon, songwriter (Natalie Cole [With Nat ""King"" Cole])'"
Best New Artist,b'Marc Cohn',b'Marc Cohn'
"Best Pop Vocal Performance, Female",b'Something To Talk About',b'Bonnie Raitt'
"Best Pop Vocal Performance, Male",b'When A Man Loves A Woman',b'Michael Bolton'
Best Pop Performance By A Duo Or Group With Vocal,b'Losing My Religion',b'R.E.M.'
Best Traditional Pop Performance,b'Unforgettable',b'Natalie Cole (With Nat "King" Cole)'
Best Pop Instrumental Performance,b'Robin Hood - Prince Of Thieves',b'Michael Kamen'
"Best Rock Vocal Performance, Solo",b'Luck Of The Draw',b'Bonnie Raitt'
Best Rock Performance By A Duo Or Group With Vocal,"b'Good Man, Good Woman'",b'Bonnie Raitt & Delbert McClinton'
Best Hard Rock Performance With Vocal,b'For Unlawful Carnal Knowledge',b'Van Halen'
Best Metal Performance,b'Metallica',b'Metallica'
Best Rock Instrumental Performance,b'Cliffs Of Dover',b'Eric Johnson'
Best Rock Song,b'Soul Cages',"b'Sting, songwriter (Sting)'"
Best Alternative Music Album,b'Out Of Time',b'R.E.M.'
"Best R&B Vocal Performance, Female",b"Burnin'",b'Patti LaBelle'
"Best R&B Vocal Performance, Male",b'Power Of Love',b'Luther Vandross'
Best R&B Performance By A Duo Or Group With Vocal,b'Cooleyhighharmony',b'Boyz II Men'
Best Rhythm & Blues Song,b'Power Of Love/Love Power',"b'Luther Vandross, Marcus Miller & Teddy Vann, songwriters (Luther Vandross)'"
Best Rap Solo Performance,b'Mama Said Knock You Out',b'LL Cool J'
Best Rap Performance By A Duo Or Group,b'Summertime',b'D.J. Jazzy Jeff & The Fresh Prince'
Best New Age Album,b'Fresh Aire 7',b'Chip Davis (Mannheim Steamroller)'
Best Contemporary Jazz Performance,b'Sassy',b'The Manhattan Transfer'
Best Jazz Vocal Performance,b'He Is Christmas',b'Take 6'
Best Jazz Instrumental Solo,b'I Remember You',b'Stan Getz'
"Best Jazz Instrumental Performance, Group",b'Saturday Night At The Blue Note',b'Oscar Peterson Trio'
Best Large Jazz Ensemble Performance,b'Live At The Royal Festival Hall',b'Dizzy Gillespie'
"Best Country Vocal Performance, Female",b'Down At The Twist And Shout',b'Mary Chapin Carpenter'
"Best Country Vocal Performance, Male",b"Ropin' The Wind",b'Garth Brooks'
Best Country Performance By A Duo Or Group With Vocal,b'Love Can Build A Bridge',b'The Judds'
Best Country Vocal Collaboration,b'Restless',"b'Ricky Skaggs, Steve Wariner & Vince Gill'"
Best Country Instrumental Performance,b'The New Nashville Cats',b"Mark O'Connor"
Best Bluegrass Album,b'Spring Training',b'Carl Jackson & John Starling (With The Nash Ramblers)'
Best Country Song,b'Love Can Build A Bridge',"b'John Jarvis, Naomi Judd & Paul Overstreet, songwriters (The Judds)'"
Best Rock/Contemporary Gospel Album,b'Under Their Influence',b'Russ Taff'
Best Pop Gospel Album,b'For The Sake Of The Call',b'Steven Curtis Chapman'
Best Southern Gospel Album,b'Homecoming',b'The Gaither Vocal Band'
Best Traditional Soul Gospel Album,b'Pray For Me',b'Mighty Clouds Of Joy'
Best Contemporary Soul Gospel Album,b'Different Lifestyles',b'CeCe\xc2\xa0& BeBe Winans'
Best Gospel Album By Choir Or Chorus,b'The Evolution Of Gospel',b'The Sounds Of Blackness'
Best Latin Pop Album,b'Cosas Del Amor',b'Vikki Carr'
Best Tropical Latin Album,b'Bachata Rosa',b'Juan Luis Guerra 4.40'
Best Mexican-American Album,b'16 de Septiembre',b'Little Joe'
Best Traditional Blues Album,b'Live At The Apollo',b'B.B. King'
Best Contemporary Blues Album,"b""Damn Right, I've Got The Blues""",b'Buddy Guy'
Best Traditional Folk Album,b'The Civil War - Original Soundtrack',b'(Various Artists)'
Best Contemporary Folk Album,b'The Missing Years',b'John Prine'
Best Reggae Album,b'As Raw As Ever',b'Shabba Ranks'
Best World Music Album,b'Planet Drum',b'Mickey Hart'
Best Polka Album,b"Live At Gilley's!",b'Jimmy Sturr'
Best Album For Children,b'A Capella Kids',b'(The Maranatha! Kids)'
Best Comedy Album,b'P.D.Q. Bach: WTWP Classical Talkity-Talk Radio',b'Peter Schickele'
Best Spoken Word Or Non-Musical Album,b'The Civil War',b'Ken Burns'
Best Musical Show Album,b'The Will Rogers Follies',b'Original Broadway Cast'
Best Instrumental Composition,b'Basque',b'James Galway'
Best Instrumental Composition Written For A Motion Picture Or For Television,b'Dances With Wolves',b'John Barry'
Best Song Written Specifically For A Motion Picture Or For Television,b'(Everything I Do) I Do It For You (From Robin Hood - Prince Of Thieves)',"b'Bryan Adams, Michael Kamen & Robert John ""Mutt"" Lange, songwriters (Bryan Adams)'"
Best Music Video - Short Form,b'Losing My Religion',b'R.E.M.'
"Best Music Video, Long Form",b'Madonna - Blonde Ambition World Tour Live',b'Madonna'
Best Arrangement On An Instrumental,b'Medley: Bess You Is My Woman/I Loves You Porgy',b'Dave Grusin'
Best Instrumental Arrangement Accompanying Vocal(s),b'Unforgettable',b'Natalie Cole'
Best Engineered Album - Non-Classical,b'Unforgettable With Love',b'Natalie Cole'
Producer Of The Year (Non Classical),b'David Foster',b'David Foster'
Best Album Package,b'Billie Holiday - The Complete Decca Recordings',b'Billie Holiday'
Best Album Notes,b'Star Time',b'James Brown'
Best Historical Album,b'Billie Holiday - The Complete Decca Recordings',b'Billie Holiday'
Best Classical Album,b'Bernstein: Candide',"b'Leonard Bernstein, conductor'"
Best Orchestral Performance,b'Corigliano: Symphony No. 1',"b'Daniel Barenboim, conductor'"
Best Opera Recording,b'Wagner: Gotterdammerung',"b'James Levine, conductor; Hildegard Behrens, Cheryl Studer, Hanna Schwarz, Reiner Goldberg'"
Best Performance Of A Choral Work,b'Bach: Mass In B Minor',"b'Georg Solti, conductor; Margaret Hillis, choral director'"
Best Instrumental Soloist With Orchestra,b'Barber: Piano Concerto',b'John Browning'
Best Classical Performance Instrumental Solo Without Orchestra,b'Granados: Goyescas; Allegro De Concierto; Danza Lenta',b'Alicia De Larrocha'
Best Chamber Music Performance,b'Brahms: Piano Quartets (Op. 25 & 26)',"b'Emanual Ax, Isaac Stern,\xc2\xa0Yo-Yo Ma & Jaime Laredo'"
Best Classical Vocal Soloist,"b'The Girl With Orange Lips (Falla, Ravel, etc.)'",b'Dawn Upshaw'
Best Contemporary Composition,b'Corigliano: Symphony No. 1',"b'Daniel Barenboim, conductor'"
"Best Engineered Recording, Classical",b'Bernstein: Candide',"b'Leonard Bernstein, conductor'"
Classical Producer Of The Year,b'James Mallinson',b'James Mallinson'
Record Of The Year,b'Tears In Heaven',b'Eric Clapton'
Album Of The Year,b'Unplugged',b'Eric Clapton'
Song Of The Year,b'Tears In Heaven',"b'Eric Clapton\xc2\xa0& Will Jennings, songwriters (Eric Clapton)'"
Best New Artist,b'Arrested Development',b'Arrested Development'
"Best Pop Vocal Performance, Female",b'Constant Craving',b'k.d. lang'
"Best Pop Vocal Performance, Male",b'Tears In Heaven',b'Eric Clapton'
Best Pop Performance By A Duo Or Group With Vocal,b'Beauty And The Beast',b'Celine Dion & Peabo Bryson'
Best Traditional Pop Vocal Performance,b'Perfectly Frank',b'Tony Bennett'
Best Pop Instrumental Performance,b'Beauty And The Beast',b'Richard Kaufman'
"Best Rock Vocal Performance, Female",b"Ain't It Heavy",b'Melissa Etheridge'
"Best Rock Vocal Performance, Male",b'Unplugged',b'Eric Clapton'
Best Rock Performance By A Duo Or Group With Vocal,b'Achtung Baby',b'U2'
Best Hard Rock Performance With Vocal,b'Give It Away',b'Red Hot Chili Peppers'
Best Metal Performance,b'Wish',b'Nine Inch Nails'
Best Rock Instrumental Performance,b'Little Wing',b'Stevie Ray Vaughan & Double Trouble'
Best Rock Song,b'Layla',"b'Eric Clapton\xc2\xa0& Jim Gordon, songwriters (Eric Clapton)'"
Best Alternative Music Album,b'Bone Machine',b'Tom Waits'
"Best R&B Vocal Performance, Female",b'The Woman I Am',b'Chaka Khan'
"Best R&B Vocal Performance, Male",b'Heaven And Earth',b'Al Jarreau'
Best R&B Performance By A Duo Or Group With Vocal,b'End Of The Road',b'Boyz II Men'
Best R&B Instrumental Performance,b'Doo-Bop',b'Miles Davis'
Best Rhythm & Blues Song,b'End Of The Road',"b'Babyface, Daryl Simmons & L.A. Reid, songwriters (Boyz II Men)'"
Best Rap Solo Performance,b'Baby Got Back',b'Sir Mix-A-Lot'
Best Rap Performance By A Duo Or Group,b'Tennessee',b'Arrested Development'
Best New Age Album,b'Shepherd Moons',b'Enya'
Best Contemporary Jazz Performance (Instrumental),b'Secret Story',b'Pat Metheny'
Best Jazz Vocal Performance,b"'Round Midnight",b'Bobby McFerrin'
Best Jazz Instrumental Solo,b'Lush Life',b'Joe Henderson'
"Best Jazz Instrumental Performance, Individual Or Group",b'I Heard You Twice The First Time',b'Branford Marsalis'
Best Large Jazz Ensemble Performance,b'The Turning Point',b'McCoy Tyner Big Band'
"Best Country Vocal Performance, Female",b'I Feel Lucky',b'Mary Chapin Carpenter'
"Best Country Vocal Performance, Male",b'I Still Believe In You',b'Vince Gill'
Best Country Performance By A Duo Or Group With Vocal,b'Emmylou Harris & The Nash Ramblers At The Ryman',b'Emmylou Harris\xc2\xa0& The Nash Ramblers'
Best Country Vocal Collaboration,b"The Whiskey Ain't Workin'",b'Travis Tritt & Marty Stuart'
Best Country Instrumental Performance,b"Sneakin' Around",b'Chet Atkins & Jerry Reed'
Best Bluegrass Album,b'Every Time You Say Goodbye',b'Alison Krauss & Union Station'
Best Country Song,b'I Still Believe In You',"b'John Jarvis & Vince Gill, songwriters (Vince Gill)'"
Best Rock/Contemporary Gospel Album,b'Unseen Power',b'Petra'
Best Pop Gospel Album,b'The Great Adventure',b'Steven Curtis Chapman'
Best Southern Gospel Album,b'Sometimes Miracles Hide',b'Bruce Carroll'
Best Traditional Soul Gospel Album,b"He's Working It Out For You",b'Shirley Caesar'
Best Contemporary Soul Gospel Album,b"Handel's Messiah - A Soulful Celebration",b'(Various Artists)'
Best Gospel Album By A Choir Or Chorus,b'Edwin Hawkins Music & Arts Seminar Mass Choir - Recorded Live In Los Angeles',b'Music & Arts Seminar Mass Choir'
Best Latin Pop Album,b'Otro Dia Mas Sin Verte',b'Jon Secada'
Best Tropical Latin Album,b'Frenesi',b'Linda Ronstadt'
Best Mexican-American Album,b'Mas Canciones',b'Linda Ronstadt'
Best Traditional Blues Album,b"Goin' Back To New Orleans",b'Dr. John'
Best Contemporary Blues Album,b'The Sky Is Crying',b'Stevie Ray Vaughan & Double Trouble'
Best Traditional Folk Album,"b'An Irish Evening - Live At The Grand Opera House, Belfast'",b'The Chieftains'
Best Contemporary Folk Album,b'Another Country',b'The Chieftains'
Best Reggae Album,b'X-tra Naked',b'Shabba Ranks'
Best World Music Album,b'Brasileiro',b'Sergio Mendes'
Best Polka Album,b'35th Anniversary',b'Walter Ostanek & His Band'
Best Album For Children,b'Beauty And The Beast - Original Motion Picture Soundtrack',b'(Various Artists)'
Best Comedy Album,b'P.D.Q. Bach: Music For An Awful Lot Of Winds & Percussion',b'Peter Schickele'
Best Spoken Word Or Non-Musical Album,b'What You Can Do To Avoid AIDS',b'Earvin "Magic" Johnson & Robert O\'Keefe'
Best Musical Show Album,b'Guys And Dolls - The New Broadway Cast Recording',b'The New Broadway Cast'
Best Instrumental Composition,b'Harlem Renaissance Suite',b'Benny Carter'
Best Instrumental Composition Written For A Motion Picture Or For Television,b'Beauty And The Beast',b'Various Artists'
Best Song Written Specifically For A Motion Picture Or For Television,b'Beauty And The Beast (From Beauty And The Beast)',"b'Alan Menken\xc2\xa0& Howard Ashman, songwriters (Celine Dion & Peabo Bryson)'"
Best Music Video - Short Form,b'Digging In The Dirt',b'Peter Gabriel'
Best Music Video - Long Form,b'Diva',b'Annie Lennox'
Best Arrangement On An Instrumental,b'Strike Up The Band',b'Rob McConnell & The Boss Brass'
Best Instrumental Arrangement Accompanying Vocal(s),b"Here's To Life",b'Shirley Horn'
Best Engineered Album - Non-Classical,b'Dangerous',b'Michael Jackson'
Producer Of The Year (Non-Classical),b'Babyface & L.A. Reid',b'Babyface\xc2\xa0& L.A. Reid'
Best Album Package,b'Spellbound - Compact',b'Paula Abdul'
Best Album Notes,b'Queen Of Soul - The Atlantic Recordings',b'Aretha Franklin'
Best Historical Album,b'The Complete Capitol Recordings Of The Nat "King" Cole Trio',b'Nat "King" Cole Trio'
Best Classical Album,b'Mahler: Symphony No. 9',"b'Leonard Bernstein, conductor'"
Best Orchestral Performance,b'Mahler: Symphony No. 9',"b'Leonard Bernstein, conductor'"
Best Opera Recording,b'R. Strauss: Die Frau Ohne Schatten',"b'Georg Solti, conductor; Placido Domingo, Julia Varady, Jose Van Dam, Hildegard Behrens, Sumi Jo, Reinhild Runkel'"
Best Performance Of A Choral Work,b'Orff: Carmina Burana',"b'Herbert Blomstedt, conductor; Vance George, choral director'"
Best Classical Performance - Instrumental Solo With Orchestra,b'Prokofiev: Sinfonia Concertante/Tchaikovsky: Variations On A Rococo Theme',b'Yo-Yo Ma'
Best Classical Performance - Instrumental Solo Without Orchestra,"b'Horowitz - Discovered Treasures (Chopin, Liszt, Scarlatti, Scriabin, Clementi)'",b'Vladimir Horowitz'
Best Chamber Music Performance,b'Brahms: Sonatas For Cello & Piano',b'Emanuel Ax & Yo-Yo Ma'
Best Classical Vocal Performance,"b'Kathleen Battle At Carnegie Hall (Handel, Mozart, Liszt, Strauss, etc.)'","b'Kathleen Battle; (Margo Garrett, piano)'"
Best Contemporary Composition,b'Barber: The Lovers',"b'Andrew Schenck, conductor'"
"Best Engineered Recording, Classical",b'R. Strauss: Die Frau Ohne Schatten',"b'Georg Solti, conductor'"
Classical Producer Of The Year,b'Michael Fine',b'Michael Fine'
Record Of The Year,b'I Will Always Love You',b'Whitney Houston'
Album Of The Year,b'The Bodyguard - Original Soundtrack Album',b'Whitney Houston'
Song Of The Year,b"A Whole New World (Aladdin's Theme)","b'Alan Menken\xc2\xa0& Tim Rice, songwriters (Peabo Bryson & Regina Belle)'"
